,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time
5143,9585752,105.0,89.0,253.0,285.0,Control,732.0
5144,746622,3.0,22.0,84.0,29.0,Test,138.0
5145,9896912,44.0,74.0,54.0,184.0,Control,356.0
5146,2195447,9.0,20.0,284.0,44.0,Test,357.0
5147,6651273,7.0,5.0,50.0,48.0,Control,110.0
5148,9471545,28.0,14.0,103.0,241.0,Control,386.0
5149,1830672,26.0,29.0,325.0,131.0,Test,511.0
5150,1763978,25.0,72.0,45.0,69.0,Control,211.0
5151,6032718,33.0,62.0,99.0,68.0,Control,262.0
5152,9261250,45.0,17.0,44.0,229.0,Control,335.0
5153,6015716,9.0,44.0,32.0,158.0,Test,243.0
5154,9892018,4.0,39.0,326.0,23.0,Test,392.0
5155,6391818,23.0,46.0,86.0,77.0,Control,232.0
5156,2556258,29.0,13.0,174.0,51.0,Control,267.0
5157,8003265,15.0,20.0,43.0,161.0,Control,239.0
5158,6901755,7.0,21.0,64.0,87.0,Control,179.0
5159,9165389,18.0,6.0,62.0,41.0,Test,127.0
5160,6273640,7.0,73.0,32.0,48.0,Test,160.0
5161,3733656,17.0,36.0,86.0,68.0,Control,207.0
5162,427824,20.0,10.0,112.0,167.0,Control,309.0
5163,7930370,11.0,23.0,32.0,42.0,Test,108.0
5164,9842770,18.0,10.0,217.0,32.0,Control,277.0
5165,9852355,18.0,34.0,73.0,166.0,Test,291.0
5166,7322417,13.0,34.0,47.0,75.0,Test,169.0
5167,577427,71.0,13.0,54.0,92.0,Test,230.0
5168,7306064,8.0,12.0,58.0,47.0,Test,125.0
5169,3796389,968.0,137.0,51.0,320.0,Test,1476.0
5170,9979846,23.0,10.0,114.0,107.0,Control,254.0
5171,4409389,11.0,32.0,88.0,44.0,Test,175.0
5172,8694523,49.0,38.0,86.0,111.0,Control,284.0
5173,7391460,11.0,38.0,32.0,120.0,Test,201.0
5174,2020919,15.0,36.0,44.0,80.0,Test,175.0
5175,7786651,15.0,36.0,23.0,41.0,Control,115.0
5176,9629144,7.0,15.0,177.0,34.0,Test,233.0
5177,879664,11.0,4.0,176.0,148.0,Control,339.0
5178,6072542,13.0,31.0,31.0,95.0,Control,170.0
5179,3676195,12.0,85.0,114.0,222.0,Test,433.0
5180,2436415,11.0,25.0,113.0,192.0,Control,341.0
5181,8403489,24.0,77.0,276.0,150.0,Test,527.0
5182,7495470,28.0,6.0,66.0,139.0,Control,239.0
5183,4263918,10.0,69.0,40.0,100.0,Test,219.0
5184,8537321,27.0,9.0,57.0,65.0,Control,158.0
5185,5908431,5.0,20.0,19.0,34.0,Test,78.0
5186,6039670,91.0,24.0,215.0,170.0,Control,500.0
5187,5131722,15.0,43.0,31.0,293.0,Test,382.0
5188,4224360,14.0,39.0,80.0,79.0,Control,212.0
5189,8463206,36.0,47.0,35.0,65.0,Control,183.0
5190,1246991,8.0,25.0,64.0,107.0,Test,204.0
5191,8631879,7.0,32.0,96.0,34.0,Test,169.0
5192,2298936,4.0,49.0,26.0,45.0,Control,124.0
5193,1186194,7.0,37.0,21.0,44.0,Test,109.0
5194,6024027,44.0,6.0,114.0,69.0,Control,233.0
5195,8052234,20.0,21.0,41.0,75.0,Control,157.0
5196,5702250,139.0,34.0,100.0,81.0,Test,354.0
5197,3507632,15.0,4.0,55.0,90.0,Control,164.0
5198,7389701,7.0,46.0,23.0,51.0,Test,127.0
5199,8279363,2.0,5.0,59.0,74.0,Control,140.0
5200,4551428,9.0,24.0,105.0,58.0,Test,196.0
5201,9585593,15.0,40.0,61.0,75.0,Test,191.0
5202,6844152,4.0,40.0,133.0,16.0,Test,193.0
5203,1020743,4.0,11.0,57.0,21.0,Test,93.0
5204,8021287,28.0,27.0,136.0,54.0,Test,245.0
5205,1627167,69.0,11.0,57.0,51.0,Test,188.0
5206,4674728,11.0,30.0,129.0,146.0,Control,316.0
5207,4911936,20.0,19.0,143.0,128.0,Control,310.0
5208,8125539,4.0,19.0,28.0,23.0,Test,74.0
5209,4214438,19.0,37.0,101.0,138.0,Control,295.0
5210,5451503,4.0,22.0,136.0,29.0,Test,191.0
5211,8027449,24.0,15.0,161.0,68.0,Control,268.0
5212,5390584,7.0,21.0,97.0,83.0,Test,208.0
5213,357318,64.0,167.0,65.0,23.0,Test,319.0
5214,9920870,4.0,13.0,74.0,37.0,Control,128.0
5215,817200,16.0,51.0,163.0,175.0,Control,405.0
5216,9804023,82.0,56.0,67.0,50.0,Test,255.0
5217,113852,14.0,8.0,123.0,20.0,Test,165.0
5218,8938746,10.0,8.0,196.0,39.0,Control,253.0
5219,2977108,23.0,70.0,24.0,119.0,Control,236.0
5220,1364178,3.0,12.0,62.0,20.0,Test,97.0
5221,8746715,10.0,8.0,83.0,21.0,Test,122.0
5222,5442451,11.0,82.0,66.0,29.0,Control,188.0
5223,787861,7.0,21.0,115.0,93.0,Test,236.0
5224,7916623,59.0,64.0,219.0,235.0,Control,577.0
5225,9221288,47.0,68.0,125.0,170.0,Control,410.0
5226,7696999,9.0,5.0,39.0,33.0,Control,86.0
5227,4841321,36.0,80.0,54.0,233.0,Control,403.0
5228,4827632,9.0,17.0,97.0,32.0,Test,155.0
5229,9444621,8.0,21.0,65.0,48.0,Test,142.0
5230,5590536,37.0,6.0,55.0,67.0,Test,165.0
5231,5652852,24.0,44.0,83.0,70.0,Test,221.0
5232,7244755,9.0,13.0,93.0,40.0,Test,155.0
5233,3890840,8.0,38.0,140.0,43.0,Control,229.0
5234,9615268,7.0,43.0,46.0,34.0,Test,130.0
5235,9239782,11.0,37.0,104.0,64.0,Test,216.0
5236,4654510,41.0,16.0,46.0,26.0,Test,129.0
5237,5027139,4.0,12.0,84.0,18.0,Test,118.0
5238,1821752,14.0,151.0,48.0,40.0,Test,253.0
5239,6491335,25.0,55.0,116.0,67.0,Control,263.0
5240,9552050,12.0,6.0,157.0,25.0,Control,200.0
5241,1088466,20.0,31.0,102.0,90.0,Control,243.0
5242,8143738,15.0,67.0,88.0,211.0,Test,381.0
5243,2278337,7.0,50.0,73.0,78.0,Control,208.0
5244,7980336,27.0,24.0,44.0,232.0,Control,327.0
5245,716497,6.0,15.0,83.0,28.0,Test,132.0
5246,7664935,34.0,51.0,117.0,139.0,Control,341.0
5247,2529465,18.0,92.0,45.0,20.0,Test,175.0
5248,9447128,11.0,33.0,103.0,234.0,Test,381.0
5249,9541879,28.0,65.0,149.0,72.0,Control,314.0
5250,3933656,9.0,29.0,147.0,46.0,Control,231.0
5251,3966046,12.0,30.0,77.0,61.0,Control,180.0
5252,8475243,21.0,7.0,40.0,82.0,Control,150.0
5253,9719269,3.0,10.0,59.0,17.0,Test,89.0
5254,2424864,7.0,18.0,58.0,27.0,Test,110.0
5255,3267960,18.0,263.0,44.0,101.0,Test,426.0
5256,7124527,8.0,5.0,53.0,70.0,Control,136.0
5257,35417,10.0,26.0,40.0,45.0,Control,121.0
5258,4464722,4.0,19.0,102.0,29.0,Test,154.0
5259,6801082,5.0,33.0,100.0,40.0,Control,178.0
5260,6909361,34.0,37.0,34.0,160.0,Control,265.0
5261,6713897,14.0,21.0,17.0,22.0,Test,74.0
5262,1549737,14.0,25.0,29.0,163.0,Control,231.0
5263,7843559,27.0,61.0,121.0,91.0,Test,300.0
5264,1948091,37.0,8.0,246.0,94.0,Control,385.0
5265,5536276,10.0,24.0,40.0,24.0,Test,98.0
5266,5275476,14.0,43.0,142.0,70.0,Control,269.0
5267,6046741,4.0,10.0,60.0,44.0,Test,118.0
5268,1794971,22.0,42.0,34.0,243.0,Test,341.0
5269,5271445,23.0,27.0,112.0,70.0,Test,232.0
5270,4474416,7.0,99.0,52.0,29.0,Control,187.0
5271,8542371,34.0,13.0,114.0,36.0,Control,197.0
5272,3138295,17.0,79.0,139.0,54.0,Control,289.0
5273,4669037,4.0,10.0,39.0,18.0,Test,71.0
5274,9714140,20.0,40.0,40.0,516.0,Test,616.0
5275,3099006,14.0,17.0,75.0,47.0,Test,153.0
5276,3761562,10.0,30.0,46.0,17.0,Test,103.0
5277,2955739,198.0,28.0,175.0,138.0,Control,539.0
5278,3966228,12.0,18.0,197.0,23.0,Test,250.0
5279,4347928,7.0,9.0,64.0,74.0,Control,154.0
5280,5105133,4.0,12.0,140.0,22.0,Test,178.0
5281,1868610,6.0,11.0,54.0,73.0,Control,144.0
5282,649569,13.0,8.0,45.0,44.0,Control,110.0
5283,4638142,40.0,96.0,130.0,303.0,Control,569.0
5284,8762335,61.0,114.0,97.0,118.0,Control,390.0
5285,6776903,6.0,22.0,34.0,66.0,Test,128.0
5286,4976954,32.0,77.0,634.0,319.0,Test,1062.0
5287,4695572,21.0,18.0,198.0,43.0,Test,280.0
5288,2313692,16.0,37.0,70.0,25.0,Test,148.0
5289,9482928,10.0,64.0,147.0,22.0,Test,243.0
5290,1853637,18.0,53.0,30.0,63.0,Control,164.0
5291,6012640,62.0,16.0,78.0,334.0,Control,490.0
5292,7486231,17.0,10.0,305.0,49.0,Control,381.0
5293,35257,9.0,24.0,20.0,58.0,Control,111.0
5294,4555363,6.0,12.0,56.0,20.0,Test,94.0
5295,2826898,13.0,38.0,38.0,646.0,Test,735.0
5296,6466137,8.0,85.0,220.0,40.0,Test,353.0
5297,6602749,113.0,28.0,95.0,39.0,Test,275.0
5298,696399,45.0,35.0,32.0,233.0,Test,345.0
5299,2532662,16.0,19.0,62.0,42.0,Control,139.0
5300,1505133,37.0,7.0,26.0,44.0,Control,114.0
5301,6300438,32.0,18.0,43.0,66.0,Test,159.0
5302,7117036,7.0,10.0,23.0,30.0,Test,70.0
5303,5049742,23.0,12.0,78.0,80.0,Control,193.0
5304,1863152,20.0,230.0,172.0,127.0,Test,549.0
5305,2390391,54.0,13.0,48.0,48.0,Test,163.0
5306,4748069,3.0,23.0,46.0,15.0,Test,87.0
5307,7230704,63.0,138.0,149.0,857.0,Control,1207.0
5308,9334240,24.0,6.0,42.0,498.0,Control,570.0
5309,1983405,42.0,71.0,55.0,108.0,Control,276.0
5310,9315226,22.0,55.0,45.0,72.0,Test,194.0
5311,4857404,16.0,71.0,28.0,59.0,Test,174.0
5312,2598411,9.0,6.0,158.0,190.0,Control,363.0
5313,4406730,24.0,12.0,91.0,39.0,Control,166.0
5314,5316715,9.0,130.0,110.0,24.0,Test,273.0
5315,462910,16.0,11.0,53.0,73.0,Test,153.0
5316,6383888,17.0,41.0,80.0,70.0,Control,208.0
5317,9388092,61.0,19.0,31.0,133.0,Control,244.0
5318,1939391,81.0,46.0,90.0,274.0,Control,491.0
5319,9824394,332.0,38.0,190.0,222.0,Test,782.0
5320,2046788,31.0,9.0,28.0,64.0,Control,132.0
5321,3546351,27.0,47.0,108.0,108.0,Control,290.0
5322,4670945,6.0,23.0,67.0,24.0,Test,120.0
5323,6940663,13.0,33.0,32.0,128.0,Test,206.0
5324,7421956,56.0,31.0,37.0,217.0,Control,341.0
5325,3609320,6.0,11.0,50.0,38.0,Test,105.0
5326,1695947,8.0,46.0,116.0,50.0,Test,220.0
5327,3992853,8.0,9.0,105.0,72.0,Test,194.0
5328,1189368,12.0,6.0,62.0,23.0,Test,103.0
5329,6059000,12.0,5.0,57.0,38.0,Control,112.0
5330,9878029,183.0,56.0,74.0,247.0,Test,560.0
5331,9621695,28.0,8.0,22.0,106.0,Test,164.0
5332,2800663,11.0,20.0,57.0,61.0,Control,149.0
5333,7507445,24.0,61.0,137.0,169.0,Control,391.0
5334,6589853,9.0,6.0,61.0,27.0,Test,103.0
5335,2377314,13.0,49.0,29.0,79.0,Control,170.0
5336,8101389,27.0,49.0,84.0,48.0,Test,208.0
5337,5196791,4.0,10.0,67.0,21.0,Test,102.0
5338,7296988,11.0,12.0,50.0,59.0,Test,132.0
5339,4932080,9.0,24.0,46.0,158.0,Test,237.0
5340,1107897,20.0,54.0,108.0,121.0,Test,303.0
5341,1790177,8.0,21.0,37.0,81.0,Test,147.0
5342,4119453,9.0,5.0,66.0,46.0,Control,126.0
5343,7982253,6.0,35.0,63.0,70.0,Control,174.0
5344,6498266,6.0,5.0,37.0,41.0,Control,89.0
5345,7433467,86.0,19.0,150.0,305.0,Control,560.0
5346,219306,6.0,10.0,37.0,44.0,Control,97.0
5347,2383258,5.0,3.0,22.0,17.0,Control,47.0
5348,8350607,782.0,3.0,82.0,47.0,Control,914.0
5349,3976151,27.0,5.0,101.0,87.0,Control,220.0
5350,3498978,42.0,25.0,100.0,70.0,Test,237.0
5351,8498139,9.0,14.0,110.0,83.0,Test,216.0
5352,9141021,12.0,14.0,46.0,23.0,Test,95.0
5353,6430614,18.0,6.0,89.0,96.0,Control,209.0
5354,3760569,8.0,66.0,93.0,19.0,Test,186.0
5355,928125,29.0,11.0,176.0,41.0,Control,257.0
5356,7935979,272.0,15.0,254.0,233.0,Control,774.0
5357,8105315,6.0,24.0,86.0,45.0,Test,161.0
5358,4698803,17.0,112.0,108.0,133.0,Control,370.0
5359,8607082,25.0,33.0,61.0,45.0,Control,164.0
5360,233344,10.0,23.0,112.0,40.0,Test,185.0
5361,4270488,8.0,12.0,59.0,65.0,Test,144.0
5362,5291323,48.0,100.0,162.0,77.0,Control,387.0
5363,9956954,10.0,20.0,167.0,107.0,Test,304.0
5364,8826016,12.0,38.0,51.0,50.0,Test,151.0
5365,7632901,10.0,13.0,93.0,54.0,Test,170.0
5366,4137311,24.0,6.0,105.0,139.0,Control,274.0
5367,8941226,4.0,26.0,32.0,19.0,Test,81.0
5368,842512,50.0,11.0,151.0,139.0,Control,351.0
5369,3488145,46.0,12.0,53.0,73.0,Test,184.0
5370,6642,11.0,33.0,84.0,315.0,Control,443.0
5371,5782971,7.0,58.0,93.0,73.0,Control,231.0
5372,7453085,52.0,13.0,83.0,87.0,Test,235.0
5373,3368421,4.0,19.0,66.0,83.0,Test,172.0
5374,4717054,105.0,141.0,207.0,624.0,Control,1077.0
5375,6535460,38.0,8.0,238.0,98.0,Control,382.0
5376,4688729,9.0,25.0,66.0,107.0,Test,207.0
5377,7379120,630.0,40.0,199.0,31.0,Test,900.0
5378,4405504,84.0,25.0,150.0,333.0,Control,592.0
5379,9347703,19.0,12.0,69.0,90.0,Test,190.0
5380,7325864,10.0,13.0,125.0,47.0,Control,195.0
5381,372563,4.0,4.0,66.0,14.0,Test,88.0
5382,6681381,29.0,8.0,33.0,107.0,Control,177.0
5383,2189784,18.0,14.0,30.0,59.0,Control,121.0
5384,9638485,12.0,8.0,241.0,50.0,Control,311.0
5385,6416892,3.0,195.0,87.0,47.0,Test,332.0
5386,9890346,21.0,15.0,34.0,88.0,Test,158.0
5387,4928146,7.0,17.0,79.0,96.0,Test,199.0
5388,1772744,25.0,59.0,102.0,148.0,Control,334.0
5389,625002,15.0,15.0,102.0,55.0,Test,187.0
5390,4246898,24.0,11.0,95.0,64.0,Control,194.0
5391,3582462,12.0,16.0,59.0,33.0,Test,120.0
5392,4968648,25.0,13.0,59.0,38.0,Test,135.0
5393,6182535,9.0,5.0,67.0,41.0,Control,122.0
5394,8913628,17.0,29.0,46.0,34.0,Test,126.0
5395,654897,42.0,14.0,69.0,119.0,Control,244.0
5396,8294791,5.0,37.0,115.0,22.0,Test,179.0
5397,7829969,53.0,18.0,66.0,35.0,Test,172.0
5398,4501424,21.0,36.0,86.0,181.0,Control,324.0
5399,9754297,27.0,8.0,113.0,98.0,Control,246.0
5400,5386477,14.0,6.0,101.0,56.0,Control,177.0
5401,8799190,12.0,63.0,93.0,147.0,Test,315.0
5402,7830123,6.0,17.0,12.0,107.0,Control,142.0
5403,5939376,10.0,47.0,57.0,58.0,Test,172.0
5404,1939910,3.0,69.0,19.0,91.0,Test,182.0
5405,5475338,9.0,18.0,81.0,32.0,Test,140.0
5406,9052282,67.0,63.0,60.0,416.0,Control,606.0
5407,6332250,9.0,22.0,104.0,44.0,Test,179.0
5408,7685083,8.0,29.0,92.0,84.0,Control,213.0
5409,4592206,134.0,87.0,83.0,691.0,Control,995.0
5410,1304890,4.0,67.0,136.0,232.0,Test,439.0
5411,9501698,18.0,17.0,42.0,71.0,Test,148.0
5412,4952522,6.0,23.0,248.0,62.0,Test,339.0
5413,8716491,13.0,4.0,113.0,60.0,Control,190.0
5414,1102067,16.0,29.0,133.0,21.0,Test,199.0
5415,6848077,16.0,26.0,94.0,49.0,Control,185.0
5416,5756246,22.0,69.0,29.0,234.0,Test,354.0
5417,7956919,10.0,166.0,300.0,47.0,Test,523.0
5418,4135771,7.0,13.0,13.0,23.0,Test,56.0
5419,374255,12.0,15.0,55.0,40.0,Control,122.0
5420,4259386,14.0,37.0,93.0,63.0,Test,207.0
5421,2565963,17.0,32.0,92.0,40.0,Test,181.0
5422,7283208,10.0,19.0,32.0,87.0,Test,148.0
5423,59360,202.0,111.0,87.0,153.0,Test,553.0
5424,3186963,48.0,27.0,218.0,64.0,Control,357.0
5425,9677826,14.0,4.0,43.0,20.0,Control,81.0
5426,5239105,11.0,19.0,93.0,30.0,Test,153.0
5427,5032514,12.0,216.0,114.0,37.0,Test,379.0
5428,3192941,22.0,92.0,51.0,377.0,Control,542.0
5429,3157856,26.0,10.0,31.0,129.0,Control,196.0
5430,870999,10.0,5.0,57.0,88.0,Test,160.0
5431,3081843,9.0,28.0,102.0,57.0,Test,196.0
5432,8514125,6.0,19.0,71.0,14.0,Test,110.0
5433,843805,105.0,39.0,51.0,129.0,Test,324.0
5434,9927328,5.0,8.0,77.0,24.0,Control,114.0
5435,794649,101.0,14.0,49.0,359.0,Control,523.0
5436,8643727,10.0,5.0,63.0,66.0,Control,144.0
5437,6293657,6.0,291.0,265.0,19.0,Test,581.0
5438,6416273,39.0,20.0,47.0,257.0,Control,363.0
5439,513961,8.0,17.0,48.0,18.0,Test,91.0
5440,1488410,4.0,19.0,52.0,44.0,Test,119.0
5441,9641585,21.0,21.0,203.0,26.0,Test,271.0
5442,9931960,11.0,10.0,79.0,43.0,Control,143.0
5443,2053183,19.0,31.0,108.0,90.0,Control,248.0
5444,3214839,14.0,56.0,228.0,82.0,Test,380.0
5445,2810834,15.0,66.0,114.0,155.0,Test,350.0
5446,8230834,10.0,19.0,163.0,66.0,Control,258.0
5447,4341675,4.0,4.0,65.0,17.0,Test,90.0
5448,5589110,6.0,40.0,64.0,130.0,Test,240.0
5449,7784849,7.0,46.0,14.0,21.0,Test,88.0
5450,2147061,6.0,33.0,43.0,34.0,Control,116.0
5451,3437771,64.0,87.0,61.0,300.0,Control,512.0
5452,312698,15.0,14.0,56.0,57.0,Control,142.0
5453,8386410,139.0,22.0,201.0,98.0,Control,460.0
5454,5516350,6.0,8.0,48.0,34.0,Control,96.0
5455,8353226,3.0,13.0,68.0,35.0,Test,119.0
5456,3332531,4.0,8.0,78.0,84.0,Control,174.0
5457,2269341,7.0,29.0,76.0,55.0,Test,167.0
5458,1056722,18.0,32.0,29.0,44.0,Control,123.0
5459,4414176,37.0,48.0,57.0,19.0,Test,161.0
5460,2483614,71.0,44.0,334.0,320.0,Control,769.0
5461,2714519,6.0,19.0,86.0,115.0,Test,226.0
5462,597177,11.0,17.0,102.0,48.0,Test,178.0
5463,2209429,63.0,15.0,219.0,96.0,Control,393.0
5464,5643425,338.0,60.0,202.0,161.0,Control,761.0
5465,8511811,29.0,7.0,147.0,692.0,Control,875.0
5466,1421934,36.0,45.0,28.0,133.0,Control,242.0
5467,8204504,18.0,23.0,43.0,30.0,Test,114.0
5468,8824353,33.0,6.0,78.0,80.0,Control,197.0
5469,347452,16.0,13.0,117.0,17.0,Test,163.0
5470,2280908,20.0,102.0,110.0,122.0,Test,354.0
5471,7949883,5.0,24.0,53.0,35.0,Control,117.0
5472,11122,55.0,8.0,83.0,65.0,Control,211.0
5473,2396007,9.0,7.0,55.0,65.0,Control,136.0
5474,8165113,29.0,28.0,335.0,44.0,Control,436.0
5475,2883620,9.0,27.0,75.0,74.0,Test,185.0
5476,6740381,11.0,8.0,66.0,27.0,Control,112.0
5477,8989715,10.0,20.0,131.0,64.0,Test,225.0
5478,6058074,48.0,115.0,86.0,106.0,Control,355.0
5479,3689258,5.0,50.0,112.0,19.0,Test,186.0
5480,6047643,11.0,61.0,65.0,312.0,Test,449.0
5481,7122130,11.0,7.0,33.0,76.0,Control,127.0
5482,3132961,84.0,107.0,161.0,105.0,Control,457.0
5483,3041020,47.0,25.0,315.0,120.0,Test,507.0
5484,1241419,97.0,22.0,57.0,33.0,Test,209.0
5485,8726606,20.0,5.0,56.0,131.0,Control,212.0
5486,4419177,50.0,9.0,192.0,38.0,Control,289.0
5487,7915842,6.0,19.0,89.0,20.0,Test,134.0
5488,6334676,78.0,24.0,122.0,236.0,Control,460.0
5489,4551629,10.0,18.0,96.0,35.0,Test,159.0
5491,9589670,31.0,26.0,168.0,84.0,Test,309.0
5492,9430245,3.0,20.0,124.0,48.0,Test,195.0
5493,2058100,3.0,6.0,103.0,17.0,Test,129.0
5494,4681420,19.0,10.0,252.0,409.0,Control,690.0
5495,1672552,11.0,19.0,94.0,136.0,Test,260.0
5496,8541103,7.0,5.0,71.0,24.0,Control,107.0
5497,2634677,7.0,5.0,69.0,43.0,Control,124.0
5498,8706042,5.0,8.0,11.0,14.0,Test,38.0
5499,2111468,66.0,48.0,95.0,160.0,Control,369.0
5500,5558874,15.0,10.0,103.0,728.0,Control,856.0
5501,5972196,134.0,22.0,136.0,1404.0,Control,1696.0
5502,3536773,11.0,21.0,124.0,57.0,Test,213.0
5503,853743,36.0,83.0,171.0,51.0,Control,341.0
5504,5904599,27.0,11.0,146.0,149.0,Test,333.0
5505,2166183,42.0,12.0,33.0,109.0,Control,196.0
5506,9483015,35.0,31.0,32.0,151.0,Control,249.0
5507,5156607,48.0,18.0,258.0,142.0,Control,466.0
5508,3617707,7.0,80.0,260.0,246.0,Control,593.0
5509,3428020,13.0,35.0,57.0,52.0,Test,157.0
5510,4266877,10.0,6.0,23.0,72.0,Control,111.0
5511,9247578,17.0,91.0,27.0,128.0,Control,263.0
5512,2933555,9.0,52.0,99.0,139.0,Test,299.0
5513,1189860,16.0,30.0,41.0,66.0,Test,153.0
5514,1971298,81.0,38.0,181.0,405.0,Control,705.0
5515,3406058,45.0,56.0,56.0,131.0,Control,288.0
5516,89039,140.0,15.0,30.0,38.0,Test,223.0
5517,4486322,11.0,6.0,67.0,23.0,Control,107.0
5518,4457592,39.0,55.0,232.0,642.0,Control,968.0
5519,8734908,46.0,52.0,143.0,390.0,Test,631.0
5520,4264084,7.0,16.0,72.0,16.0,Test,111.0
5521,8280317,5.0,138.0,104.0,40.0,Control,287.0
5522,3305421,9.0,12.0,67.0,35.0,Test,123.0
5523,9281262,15.0,13.0,52.0,68.0,Control,148.0
5524,5576110,66.0,17.0,110.0,73.0,Test,266.0
5525,4724921,11.0,38.0,34.0,31.0,Test,114.0
5526,5423334,96.0,138.0,41.0,348.0,Test,623.0
5527,7267111,8.0,4.0,177.0,32.0,Control,221.0
5528,6350886,4.0,4.0,59.0,35.0,Control,102.0
5529,7209144,31.0,19.0,898.0,145.0,Control,1093.0
5530,7397092,41.0,59.0,209.0,195.0,Control,504.0
5531,3236930,9.0,39.0,213.0,82.0,Test,343.0
5532,2666411,10.0,33.0,85.0,266.0,Test,394.0
5533,9878162,31.0,6.0,68.0,60.0,Control,165.0
5534,696491,57.0,48.0,124.0,138.0,Control,367.0
5535,6954785,18.0,8.0,87.0,185.0,Control,298.0
5536,2546247,5.0,19.0,26.0,33.0,Control,83.0
5537,1051166,25.0,21.0,65.0,137.0,Control,248.0
5538,823538,26.0,6.0,81.0,56.0,Test,169.0
5539,4024129,3.0,23.0,83.0,30.0,Test,139.0
5540,1381230,7.0,10.0,85.0,84.0,Control,186.0
5541,5283242,11.0,11.0,64.0,20.0,Control,106.0
5542,6098739,17.0,8.0,92.0,92.0,Control,209.0
5543,8502793,13.0,3.0,111.0,32.0,Test,159.0
5544,4832237,8.0,67.0,93.0,158.0,Test,326.0
5545,6373411,14.0,34.0,153.0,92.0,Test,293.0
5546,4917405,38.0,11.0,82.0,270.0,Test,401.0
5547,5297168,29.0,24.0,29.0,64.0,Control,146.0
5548,9585939,89.0,60.0,97.0,105.0,Control,351.0
5549,1607526,6.0,43.0,109.0,31.0,Test,189.0
5550,2808156,46.0,12.0,138.0,140.0,Control,336.0
5551,5215288,13.0,22.0,387.0,266.0,Test,688.0
5552,8981527,4.0,14.0,48.0,27.0,Test,93.0
5553,3761960,10.0,31.0,291.0,83.0,Control,415.0
5554,2846778,15.0,74.0,120.0,41.0,Test,250.0
5555,9409058,10.0,70.0,62.0,65.0,Test,207.0
5556,5348797,16.0,43.0,121.0,38.0,Test,218.0
5557,3939352,11.0,28.0,81.0,152.0,Test,272.0
5558,3529872,117.0,34.0,74.0,54.0,Test,279.0
5559,5973135,78.0,76.0,102.0,644.0,Control,900.0
5560,4955358,17.0,12.0,430.0,68.0,Control,527.0
5561,5467090,7.0,36.0,45.0,46.0,Test,134.0
5562,9509446,26.0,100.0,102.0,68.0,Test,296.0
5563,660147,139.0,55.0,294.0,1009.0,Control,1497.0
5564,5593566,199.0,75.0,93.0,142.0,Test,509.0
5565,762230,45.0,28.0,85.0,91.0,Test,249.0
5566,2798135,29.0,7.0,46.0,52.0,Control,134.0
5567,4202376,4.0,5.0,39.0,20.0,Control,68.0
5568,8586164,42.0,88.0,55.0,111.0,Control,296.0
5569,6104856,19.0,34.0,109.0,127.0,Control,289.0
5570,3908215,16.0,6.0,45.0,66.0,Control,133.0
5571,8625422,9.0,6.0,63.0,42.0,Control,120.0
5572,9357572,5.0,17.0,66.0,19.0,Test,107.0
5573,2289937,74.0,87.0,61.0,180.0,Control,402.0
5574,9451391,9.0,82.0,239.0,79.0,Test,409.0
5575,4068002,10.0,28.0,26.0,43.0,Control,107.0
5576,3007638,43.0,56.0,68.0,87.0,Control,254.0
5577,1074528,42.0,49.0,62.0,708.0,Control,861.0
5578,1174056,13.0,15.0,73.0,18.0,Test,119.0
5579,2518709,37.0,40.0,25.0,55.0,Test,157.0
5580,6573176,164.0,82.0,172.0,77.0,Test,495.0
5581,7636519,10.0,16.0,59.0,59.0,Test,144.0
5582,6629042,13.0,27.0,43.0,47.0,Test,130.0
5583,4524761,4.0,6.0,11.0,25.0,Control,46.0
5584,5993671,34.0,91.0,188.0,168.0,Test,481.0
5585,4833525,21.0,6.0,213.0,245.0,Control,485.0
5586,8255655,13.0,28.0,139.0,78.0,Test,258.0
5587,4752414,9.0,6.0,96.0,26.0,Test,137.0
5588,8094276,20.0,92.0,140.0,222.0,Control,474.0
5589,1540888,34.0,12.0,64.0,81.0,Control,191.0
5590,9653620,11.0,35.0,79.0,194.0,Control,319.0
5591,5110805,16.0,69.0,149.0,124.0,Test,358.0
5592,5809808,11.0,11.0,38.0,18.0,Test,78.0
5593,7888406,9.0,25.0,141.0,44.0,Control,219.0
5594,8015932,24.0,38.0,24.0,87.0,Control,173.0
5595,4857233,6.0,4.0,65.0,41.0,Control,116.0
5596,4557771,31.0,58.0,72.0,66.0,Control,227.0
5597,7517802,136.0,267.0,146.0,33.0,Test,582.0
5598,9673982,7.0,6.0,64.0,21.0,Control,98.0
5599,9466623,28.0,58.0,188.0,55.0,Control,329.0
5600,5230313,8.0,38.0,63.0,64.0,Control,173.0
5601,685244,14.0,23.0,71.0,160.0,Control,268.0
5602,3704470,8.0,92.0,133.0,42.0,Test,275.0
5603,1712476,13.0,56.0,30.0,104.0,Test,203.0
5604,7997482,205.0,184.0,38.0,218.0,Control,645.0
5605,6022147,11.0,59.0,105.0,546.0,Test,721.0
5606,7890281,4.0,10.0,114.0,35.0,Test,163.0
5607,1837864,47.0,17.0,76.0,172.0,Control,312.0
5608,3546104,21.0,22.0,52.0,58.0,Test,153.0
5609,387056,13.0,18.0,42.0,35.0,Control,108.0
