,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time,Time_AVG,result,AVG_minutes
2912,1712346,4.0,9.0,48.0,20.0,Test,81.0,20.2,succeed,0.34
2913,763305,20.0,10.0,105.0,67.0,Control,202.0,50.5,succeed,0.84
2914,6791193,15.0,43.0,40.0,69.0,Test,167.0,41.8,succeed,0.7
2915,2605357,10.0,11.0,86.0,71.0,Test,178.0,44.5,succeed,0.74
2916,8796890,35.0,29.0,73.0,62.0,Test,199.0,49.8,succeed,0.83
2917,2197834,8.0,32.0,91.0,47.0,Test,178.0,44.5,succeed,0.74
2918,882183,26.0,49.0,115.0,79.0,Control,269.0,67.2,succeed,1.12
2919,4959195,34.0,9.0,96.0,598.0,Test,737.0,184.2,succeed,3.07
2920,1083647,3.0,97.0,173.0,19.0,Test,292.0,73.0,succeed,1.22
2921,7231818,34.0,28.0,123.0,153.0,Control,338.0,84.5,succeed,1.41
2922,2608015,3.0,18.0,170.0,98.0,Test,289.0,72.2,succeed,1.2
2923,6902794,29.0,97.0,141.0,293.0,Control,560.0,140.0,succeed,2.33
2924,9625506,22.0,11.0,47.0,27.0,Control,107.0,26.8,succeed,0.45
2925,3862660,9.0,8.0,81.0,40.0,Test,138.0,34.5,succeed,0.57
2926,5379193,12.0,5.0,27.0,57.0,Control,101.0,25.2,succeed,0.42
2927,5047484,208.0,15.0,54.0,30.0,Test,307.0,76.8,succeed,1.28
2928,456002,106.0,19.0,56.0,97.0,Control,278.0,69.5,succeed,1.16
2929,7226894,16.0,37.0,80.0,72.0,Test,205.0,51.2,succeed,0.85
2930,9777569,8.0,18.0,66.0,132.0,Test,224.0,56.0,succeed,0.93
2931,2663697,29.0,44.0,32.0,213.0,Control,318.0,79.5,succeed,1.32
2932,6092861,24.0,86.0,176.0,124.0,Control,410.0,102.5,succeed,1.71
2933,3791816,12.0,21.0,78.0,35.0,Control,146.0,36.5,succeed,0.61
2934,5504559,48.0,39.0,108.0,110.0,Control,305.0,76.2,succeed,1.27
2935,3868422,8.0,8.0,73.0,101.0,Control,190.0,47.5,succeed,0.79
2936,6640188,18.0,23.0,108.0,90.0,Control,239.0,59.8,succeed,1.0
2937,6233602,59.0,43.0,26.0,312.0,Control,440.0,110.0,succeed,1.83
2938,8167785,14.0,39.0,32.0,71.0,Control,156.0,39.0,succeed,0.65
2939,200352,59.0,115.0,72.0,274.0,Control,520.0,130.0,succeed,2.17
2940,8579878,32.0,54.0,49.0,703.0,Control,838.0,209.5,succeed,3.49
2941,6620178,8.0,9.0,79.0,50.0,Control,146.0,36.5,succeed,0.61
2942,3292271,41.0,8.0,148.0,98.0,Control,295.0,73.8,succeed,1.23
2943,5554969,21.0,5.0,116.0,81.0,Control,223.0,55.8,succeed,0.93
2944,6958819,21.0,19.0,63.0,661.0,Control,764.0,191.0,succeed,3.18
2945,8543484,6.0,18.0,59.0,29.0,Test,112.0,28.0,succeed,0.47
2946,381102,12.0,22.0,61.0,70.0,Test,165.0,41.2,succeed,0.69
2947,3133800,22.0,53.0,155.0,174.0,Test,404.0,101.0,succeed,1.68
2948,3352429,14.0,47.0,33.0,41.0,Test,135.0,33.8,succeed,0.56
2949,8137215,8.0,31.0,70.0,22.0,Test,131.0,32.8,succeed,0.55
2950,9148510,21.0,29.0,118.0,47.0,Control,215.0,53.8,succeed,0.9
2951,9908488,15.0,68.0,68.0,41.0,Test,192.0,48.0,succeed,0.8
2952,9422536,52.0,97.0,278.0,72.0,Control,499.0,124.8,succeed,2.08
2953,6231726,16.0,44.0,51.0,37.0,Test,148.0,37.0,succeed,0.62
2954,9865183,24.0,11.0,109.0,33.0,Control,177.0,44.2,succeed,0.74
2955,5065148,3.0,8.0,84.0,19.0,Test,114.0,28.5,succeed,0.48
2956,6355445,13.0,30.0,24.0,74.0,Control,141.0,35.2,succeed,0.59
2957,1914789,49.0,15.0,107.0,132.0,Control,303.0,75.8,succeed,1.26
2958,195080,6.0,37.0,62.0,28.0,Test,133.0,33.2,succeed,0.55
2959,9791397,8.0,10.0,91.0,33.0,Test,142.0,35.5,succeed,0.59
2960,7978454,6.0,9.0,118.0,33.0,Control,166.0,41.5,succeed,0.69
2961,2666398,26.0,5.0,74.0,44.0,Control,149.0,37.2,succeed,0.62
2962,2790667,4.0,41.0,194.0,53.0,Test,292.0,73.0,succeed,1.22
2963,4163739,6.0,23.0,50.0,30.0,Test,109.0,27.2,succeed,0.45
2964,8722168,6.0,30.0,45.0,41.0,Control,122.0,30.5,succeed,0.51
2965,5280625,35.0,10.0,47.0,196.0,Control,288.0,72.0,succeed,1.2
2966,5221284,9.0,15.0,74.0,29.0,Test,127.0,31.8,succeed,0.53
2967,4946984,16.0,24.0,129.0,101.0,Test,270.0,67.5,succeed,1.12
2968,611108,12.0,65.0,104.0,31.0,Test,212.0,53.0,succeed,0.88
2969,6199141,48.0,54.0,49.0,76.0,Control,227.0,56.8,succeed,0.95
2970,3180685,47.0,32.0,91.0,46.0,Test,216.0,54.0,succeed,0.9
2971,367874,66.0,50.0,67.0,100.0,Control,283.0,70.8,succeed,1.18
2972,5269832,9.0,26.0,284.0,54.0,Test,373.0,93.2,succeed,1.55
2973,4614469,11.0,22.0,52.0,19.0,Test,104.0,26.0,succeed,0.43
2974,2322551,9.0,70.0,20.0,58.0,Test,157.0,39.2,succeed,0.65
2975,7007505,15.0,3.0,39.0,28.0,Control,85.0,21.2,succeed,0.35
2976,7696674,54.0,13.0,47.0,108.0,Control,222.0,55.5,succeed,0.92
2977,1441587,27.0,45.0,167.0,42.0,Test,281.0,70.2,succeed,1.17
2978,311251,5.0,8.0,20.0,51.0,Test,84.0,21.0,succeed,0.35
2979,9855557,33.0,25.0,149.0,156.0,Control,363.0,90.8,succeed,1.51
2980,9267490,113.0,204.0,30.0,363.0,Test,710.0,177.5,succeed,2.96
2981,3462836,13.0,85.0,83.0,808.0,Test,989.0,247.2,succeed,4.12
2982,4287977,10.0,18.0,15.0,29.0,Test,72.0,18.0,succeed,0.3
2983,8230433,15.0,37.0,113.0,46.0,Control,211.0,52.8,succeed,0.88
2984,3443904,16.0,32.0,18.0,56.0,Control,122.0,30.5,succeed,0.51
2985,148954,17.0,32.0,44.0,83.0,Control,176.0,44.0,succeed,0.73
2986,660540,11.0,41.0,111.0,29.0,Test,192.0,48.0,succeed,0.8
2987,5752908,34.0,47.0,40.0,521.0,Control,642.0,160.5,succeed,2.68
2988,2097722,13.0,18.0,156.0,30.0,Control,217.0,54.2,succeed,0.9
2989,9293112,37.0,69.0,48.0,193.0,Control,347.0,86.8,succeed,1.45
2990,4967654,13.0,24.0,87.0,27.0,Test,151.0,37.8,succeed,0.63
2991,5640846,75.0,76.0,140.0,145.0,Control,436.0,109.0,succeed,1.82
2992,6883463,23.0,9.0,23.0,66.0,Control,121.0,30.2,succeed,0.5
2993,6072217,143.0,36.0,57.0,781.0,Control,1017.0,254.2,succeed,4.24
2994,2509687,4.0,6.0,110.0,26.0,Test,146.0,36.5,succeed,0.61
2995,3161052,14.0,19.0,69.0,92.0,Control,194.0,48.5,succeed,0.81
2996,2442931,29.0,11.0,140.0,824.0,Control,1004.0,251.0,succeed,4.18
2997,5646679,8.0,20.0,78.0,118.0,Control,224.0,56.0,succeed,0.93
2998,4514596,166.0,57.0,93.0,145.0,Control,461.0,115.2,succeed,1.92
2999,2817916,30.0,15.0,68.0,19.0,Test,132.0,33.0,succeed,0.55
3000,6714002,33.0,13.0,35.0,123.0,Control,204.0,51.0,succeed,0.85
3001,4410485,14.0,18.0,73.0,42.0,Test,147.0,36.8,succeed,0.61
3002,5581936,15.0,37.0,48.0,348.0,Test,448.0,112.0,succeed,1.87
3003,4722411,22.0,12.0,41.0,158.0,Control,233.0,58.2,succeed,0.97
3004,1190062,210.0,36.0,131.0,118.0,Test,495.0,123.8,succeed,2.06
3005,530579,12.0,26.0,142.0,38.0,Test,218.0,54.5,succeed,0.91
3006,4939832,8.0,62.0,181.0,146.0,Test,397.0,99.2,succeed,1.65
3007,9849656,7.0,98.0,56.0,32.0,Test,193.0,48.2,succeed,0.8
3008,7825196,5.0,16.0,97.0,86.0,Test,204.0,51.0,succeed,0.85
3009,7971129,18.0,49.0,66.0,57.0,Control,190.0,47.5,succeed,0.79
3010,1446469,7.0,5.0,34.0,25.0,Control,71.0,17.8,succeed,0.3
3011,6379843,6.0,38.0,121.0,87.0,Test,252.0,63.0,succeed,1.05
3012,9371388,19.0,37.0,31.0,68.0,Control,155.0,38.8,succeed,0.65
3013,475431,5.0,31.0,35.0,24.0,Test,95.0,23.8,succeed,0.4
3014,5976564,7.0,101.0,40.0,43.0,Test,191.0,47.8,succeed,0.8
3015,6058720,66.0,18.0,89.0,30.0,Test,203.0,50.8,succeed,0.85
3016,7353823,14.0,11.0,53.0,46.0,Control,124.0,31.0,succeed,0.52
3017,3924557,63.0,18.0,271.0,233.0,Test,585.0,146.2,succeed,2.44
3018,9323420,13.0,20.0,117.0,41.0,Control,191.0,47.8,succeed,0.8
3019,9188890,10.0,11.0,98.0,50.0,Control,169.0,42.2,succeed,0.7
3020,7244004,12.0,48.0,60.0,97.0,Test,217.0,54.2,succeed,0.9
3021,2915335,5.0,27.0,169.0,63.0,Test,264.0,66.0,succeed,1.1
3022,4482137,19.0,6.0,24.0,55.0,Control,104.0,26.0,succeed,0.43
3023,6798477,5.0,66.0,61.0,71.0,Control,203.0,50.8,succeed,0.85
3024,2927088,10.0,30.0,43.0,108.0,Test,191.0,47.8,succeed,0.8
3025,3322887,19.0,40.0,37.0,27.0,Test,123.0,30.8,succeed,0.51
3026,7854180,20.0,7.0,180.0,52.0,Control,259.0,64.8,succeed,1.08
3027,2343430,10.0,11.0,53.0,26.0,Test,100.0,25.0,succeed,0.42
3028,3810370,17.0,5.0,58.0,49.0,Test,129.0,32.2,succeed,0.54
3029,760905,10.0,9.0,77.0,159.0,Control,255.0,63.8,succeed,1.06
3030,2417286,8.0,32.0,83.0,61.0,Test,184.0,46.0,succeed,0.77
3031,6684040,25.0,8.0,110.0,225.0,Test,368.0,92.0,succeed,1.53
3032,2946845,41.0,9.0,84.0,107.0,Control,241.0,60.2,succeed,1.0
3033,1918431,18.0,54.0,46.0,92.0,Control,210.0,52.5,succeed,0.88
3034,6813206,11.0,15.0,76.0,30.0,Test,132.0,33.0,succeed,0.55
3035,2643562,13.0,47.0,209.0,45.0,Test,314.0,78.5,succeed,1.31
3036,9720790,12.0,19.0,208.0,35.0,Test,274.0,68.5,succeed,1.14
3037,3070398,9.0,7.0,44.0,33.0,Test,93.0,23.2,succeed,0.39
3038,7886203,79.0,145.0,61.0,351.0,Control,636.0,159.0,succeed,2.65
3039,4470020,42.0,94.0,27.0,136.0,Control,299.0,74.8,succeed,1.25
3040,6255489,10.0,54.0,140.0,70.0,Control,274.0,68.5,succeed,1.14
3041,3842780,20.0,21.0,59.0,42.0,Test,142.0,35.5,succeed,0.59
3042,7291872,60.0,44.0,58.0,108.0,Control,270.0,67.5,succeed,1.12
3043,4938286,86.0,56.0,205.0,69.0,Control,416.0,104.0,succeed,1.73
3044,8636238,5.0,23.0,74.0,58.0,Test,160.0,40.0,succeed,0.67
3045,3851413,19.0,29.0,41.0,65.0,Test,154.0,38.5,succeed,0.64
3046,2363091,4.0,9.0,15.0,17.0,Test,45.0,11.2,succeed,0.19
3047,305648,130.0,41.0,79.0,85.0,Test,335.0,83.8,succeed,1.4
3048,3920173,7.0,8.0,101.0,47.0,Control,163.0,40.8,succeed,0.68
3049,6320252,5.0,20.0,70.0,56.0,Test,151.0,37.8,succeed,0.63
3050,6043168,15.0,4.0,109.0,61.0,Control,189.0,47.2,succeed,0.79
3051,7296342,105.0,15.0,36.0,46.0,Test,202.0,50.5,succeed,0.84
3052,2708760,5.0,4.0,67.0,29.0,Control,105.0,26.2,succeed,0.44
3053,517186,48.0,10.0,23.0,101.0,Control,182.0,45.5,succeed,0.76
3054,3793983,7.0,67.0,50.0,43.0,Test,167.0,41.8,succeed,0.7
3055,4514608,67.0,32.0,144.0,576.0,Control,819.0,204.8,succeed,3.41
3056,8815636,14.0,45.0,220.0,189.0,Test,468.0,117.0,succeed,1.95
3057,9433703,18.0,40.0,21.0,46.0,Control,125.0,31.2,succeed,0.52
3058,1062722,17.0,174.0,51.0,28.0,Test,270.0,67.5,succeed,1.12
3059,7095531,40.0,38.0,35.0,410.0,Test,523.0,130.8,succeed,2.18
3060,8549209,28.0,13.0,183.0,92.0,Control,316.0,79.0,succeed,1.32
3061,5280867,8.0,40.0,132.0,46.0,Test,226.0,56.5,succeed,0.94
3062,361484,9.0,5.0,74.0,68.0,Control,156.0,39.0,succeed,0.65
3063,55059,10.0,10.0,71.0,46.0,Test,137.0,34.2,succeed,0.57
3064,4644036,12.0,33.0,118.0,64.0,Test,227.0,56.8,succeed,0.95
3065,5187189,58.0,76.0,181.0,114.0,Test,429.0,107.2,succeed,1.79
3066,4006187,8.0,35.0,63.0,129.0,Test,235.0,58.8,succeed,0.98
3067,9060007,41.0,9.0,29.0,241.0,Control,320.0,80.0,succeed,1.33
3068,190246,8.0,73.0,159.0,173.0,Test,413.0,103.2,succeed,1.72
3069,9557360,22.0,4.0,47.0,411.0,Control,484.0,121.0,succeed,2.02
3070,5788754,12.0,56.0,37.0,183.0,Test,288.0,72.0,succeed,1.2
3071,5140529,17.0,37.0,45.0,250.0,Control,349.0,87.2,succeed,1.45
3072,2582298,14.0,10.0,60.0,69.0,Control,153.0,38.2,succeed,0.64
3073,9566183,45.0,90.0,118.0,104.0,Control,357.0,89.2,succeed,1.49
3074,7253866,135.0,60.0,36.0,143.0,Control,374.0,93.5,succeed,1.56
3075,4146433,4.0,15.0,38.0,25.0,Test,82.0,20.5,succeed,0.34
3076,2049672,5.0,25.0,85.0,100.0,Control,215.0,53.8,succeed,0.9
3077,6792052,4.0,20.0,46.0,171.0,Test,241.0,60.2,succeed,1.0
3078,8988300,103.0,9.0,144.0,180.0,Control,436.0,109.0,succeed,1.82
3079,6856615,11.0,15.0,88.0,81.0,Control,195.0,48.8,succeed,0.81
3080,5038476,4.0,9.0,40.0,35.0,Control,88.0,22.0,succeed,0.37
3081,1251676,21.0,8.0,38.0,178.0,Test,245.0,61.2,succeed,1.02
3082,5584706,94.0,59.0,78.0,776.0,Test,1007.0,251.8,succeed,4.2
3083,1620010,11.0,27.0,67.0,50.0,Control,155.0,38.8,succeed,0.65
3084,9757868,23.0,49.0,53.0,17.0,Test,142.0,35.5,succeed,0.59
3085,5467690,68.0,95.0,43.0,149.0,Control,355.0,88.8,succeed,1.48
3086,3639936,12.0,4.0,26.0,29.0,Test,71.0,17.8,succeed,0.3
3087,3661108,13.0,9.0,153.0,60.0,Control,235.0,58.8,succeed,0.98
3088,7388500,61.0,47.0,176.0,111.0,Test,395.0,98.8,succeed,1.65
3089,4469697,6.0,29.0,70.0,48.0,Control,153.0,38.2,succeed,0.64
3090,2357832,12.0,65.0,83.0,44.0,Control,204.0,51.0,succeed,0.85
3091,2631511,11.0,90.0,27.0,33.0,Test,161.0,40.2,succeed,0.67
3092,4967784,11.0,22.0,73.0,32.0,Test,138.0,34.5,succeed,0.57
3093,551780,93.0,51.0,71.0,90.0,Control,305.0,76.2,succeed,1.27
3094,474067,24.0,6.0,75.0,54.0,Control,159.0,39.8,succeed,0.66
3095,6165681,22.0,37.0,22.0,67.0,Control,148.0,37.0,succeed,0.62
3096,6316983,17.0,6.0,69.0,256.0,Control,348.0,87.0,succeed,1.45
3097,1433776,35.0,59.0,127.0,85.0,Control,306.0,76.5,succeed,1.27
3098,9497139,36.0,28.0,219.0,778.0,Control,1061.0,265.2,succeed,4.42
3099,8774014,7.0,9.0,22.0,42.0,Control,80.0,20.0,succeed,0.33
3100,16747,8.0,8.0,74.0,66.0,Control,156.0,39.0,succeed,0.65
3101,3678087,4.0,75.0,91.0,31.0,Test,201.0,50.2,succeed,0.84
3102,6207194,7.0,20.0,88.0,78.0,Test,193.0,48.2,succeed,0.8
3103,9024738,62.0,20.0,50.0,172.0,Control,304.0,76.0,succeed,1.27
3104,8370185,59.0,98.0,81.0,63.0,Control,301.0,75.2,succeed,1.25
3105,1159992,24.0,10.0,24.0,164.0,Control,222.0,55.5,succeed,0.92
3106,4035951,65.0,17.0,26.0,121.0,Control,229.0,57.2,succeed,0.95
3107,7038675,11.0,181.0,318.0,33.0,Test,543.0,135.8,succeed,2.26
3108,2999877,36.0,39.0,88.0,69.0,Control,232.0,58.0,succeed,0.97
3109,3583050,7.0,13.0,32.0,46.0,Control,98.0,24.5,succeed,0.41
3110,6391371,30.0,76.0,112.0,121.0,Control,339.0,84.8,succeed,1.41
3111,7759130,49.0,9.0,133.0,696.0,Test,887.0,221.8,succeed,3.7
3112,4697556,13.0,12.0,69.0,64.0,Test,158.0,39.5,succeed,0.66
3113,9069462,36.0,136.0,44.0,270.0,Control,486.0,121.5,succeed,2.02
3114,426901,9.0,21.0,47.0,17.0,Test,94.0,23.5,succeed,0.39
3115,9326496,11.0,21.0,26.0,222.0,Test,280.0,70.0,succeed,1.17
3116,7953995,7.0,39.0,104.0,52.0,Test,202.0,50.5,succeed,0.84
3117,3074319,6.0,46.0,130.0,61.0,Test,243.0,60.8,succeed,1.01
3118,7468293,60.0,39.0,62.0,303.0,Test,464.0,116.0,succeed,1.93
3119,4638445,19.0,11.0,144.0,59.0,Control,233.0,58.2,succeed,0.97
3120,6119115,6.0,13.0,54.0,24.0,Test,97.0,24.2,succeed,0.4
3121,7207515,70.0,263.0,146.0,69.0,Test,548.0,137.0,succeed,2.28
3122,8038306,10.0,9.0,112.0,53.0,Control,184.0,46.0,succeed,0.77
3123,8207419,10.0,13.0,45.0,29.0,Test,97.0,24.2,succeed,0.4
3124,1655117,9.0,19.0,90.0,36.0,Test,154.0,38.5,succeed,0.64
3125,6982913,3.0,22.0,28.0,19.0,Test,72.0,18.0,succeed,0.3
3126,4525489,9.0,23.0,58.0,59.0,Test,149.0,37.2,succeed,0.62
3127,799901,27.0,80.0,468.0,165.0,Test,740.0,185.0,succeed,3.08
3128,9235959,8.0,4.0,127.0,138.0,Control,277.0,69.2,succeed,1.15
3129,1670773,30.0,26.0,64.0,147.0,Control,267.0,66.8,succeed,1.11
3130,2181079,39.0,13.0,299.0,299.0,Control,650.0,162.5,succeed,2.71
3131,9939876,9.0,12.0,114.0,20.0,Test,155.0,38.8,succeed,0.65
3132,4115939,13.0,5.0,85.0,26.0,Control,129.0,32.2,succeed,0.54
3133,520592,9.0,27.0,18.0,47.0,Test,101.0,25.2,succeed,0.42
3134,2866523,26.0,39.0,106.0,92.0,Control,263.0,65.8,succeed,1.1
3135,7788831,13.0,5.0,78.0,82.0,Control,178.0,44.5,succeed,0.74
3136,4130407,4.0,7.0,68.0,38.0,Control,117.0,29.2,succeed,0.49
3137,1184813,7.0,9.0,46.0,21.0,Test,83.0,20.8,succeed,0.35
3138,5501949,196.0,52.0,119.0,234.0,Test,601.0,150.2,succeed,2.5
3139,9491600,15.0,99.0,31.0,82.0,Test,227.0,56.8,succeed,0.95
3140,2975818,8.0,7.0,47.0,156.0,Control,218.0,54.5,succeed,0.91
3141,3618409,10.0,45.0,87.0,49.0,Control,191.0,47.8,succeed,0.8
3142,9396709,12.0,30.0,171.0,113.0,Test,326.0,81.5,succeed,1.36
3143,5723006,17.0,73.0,121.0,206.0,Control,417.0,104.2,succeed,1.74
3144,7668738,15.0,46.0,132.0,41.0,Test,234.0,58.5,succeed,0.98
3145,9164246,15.0,48.0,95.0,57.0,Test,215.0,53.8,succeed,0.9
3146,4340724,5.0,37.0,52.0,25.0,Test,119.0,29.8,succeed,0.5
3147,633185,45.0,12.0,35.0,235.0,Control,327.0,81.8,succeed,1.36
3148,4138774,9.0,53.0,67.0,26.0,Test,155.0,38.8,succeed,0.65
3149,6568609,17.0,115.0,78.0,77.0,Test,287.0,71.8,succeed,1.2
3150,1102283,42.0,10.0,85.0,20.0,Test,157.0,39.2,succeed,0.65
3151,8598149,22.0,7.0,33.0,52.0,Control,114.0,28.5,succeed,0.48
3152,4050608,6.0,47.0,206.0,94.0,Test,353.0,88.2,succeed,1.47
3153,6585877,51.0,18.0,325.0,169.0,Control,563.0,140.8,succeed,2.35
3154,8849490,13.0,49.0,40.0,108.0,Test,210.0,52.5,succeed,0.88
3155,3205404,19.0,12.0,66.0,91.0,Test,188.0,47.0,succeed,0.78
3156,4121606,4.0,59.0,64.0,47.0,Test,174.0,43.5,succeed,0.72
3157,3100744,20.0,10.0,89.0,155.0,Control,274.0,68.5,succeed,1.14
3158,1251756,35.0,5.0,58.0,49.0,Control,147.0,36.8,succeed,0.61
3159,747959,10.0,29.0,99.0,39.0,Test,177.0,44.2,succeed,0.74
3160,6829083,8.0,40.0,99.0,26.0,Test,173.0,43.2,succeed,0.72
3161,2850288,5.0,5.0,46.0,38.0,Control,94.0,23.5,succeed,0.39
3162,9917847,7.0,26.0,73.0,77.0,Control,183.0,45.8,succeed,0.76
3163,298786,34.0,40.0,175.0,80.0,Test,329.0,82.2,succeed,1.37
3164,9637289,28.0,78.0,35.0,101.0,Control,242.0,60.5,succeed,1.01
3165,4689021,22.0,15.0,58.0,77.0,Control,172.0,43.0,succeed,0.72
3166,9494972,10.0,40.0,24.0,128.0,Control,202.0,50.5,succeed,0.84
3167,9843822,5.0,5.0,52.0,32.0,Control,94.0,23.5,succeed,0.39
3168,427931,25.0,18.0,55.0,47.0,Control,145.0,36.2,succeed,0.6
3169,9962276,7.0,8.0,81.0,59.0,Control,155.0,38.8,succeed,0.65
3170,8035223,75.0,38.0,32.0,61.0,Test,206.0,51.5,succeed,0.86
3171,4240194,217.0,46.0,465.0,83.0,Test,811.0,202.8,succeed,3.38
3172,5203969,11.0,20.0,43.0,707.0,Test,781.0,195.2,succeed,3.25
3173,8240359,25.0,66.0,56.0,62.0,Control,209.0,52.2,succeed,0.87
3174,8482283,17.0,78.0,39.0,578.0,Test,712.0,178.0,succeed,2.97
3175,2537848,7.0,47.0,26.0,32.0,Test,112.0,28.0,succeed,0.47
3176,1731327,18.0,33.0,51.0,31.0,Control,133.0,33.2,succeed,0.55
3177,8987178,10.0,4.0,28.0,46.0,Control,88.0,22.0,succeed,0.37
3178,9991918,10.0,30.0,276.0,30.0,Test,346.0,86.5,succeed,1.44
3179,9005558,119.0,16.0,68.0,142.0,Test,345.0,86.2,succeed,1.44
3180,8664129,6.0,18.0,68.0,18.0,Test,110.0,27.5,succeed,0.46
3181,9904069,27.0,42.0,241.0,265.0,Control,575.0,143.8,succeed,2.4
3182,1059370,234.0,32.0,112.0,93.0,Test,471.0,117.8,succeed,1.96
3183,927516,7.0,37.0,43.0,16.0,Test,103.0,25.8,succeed,0.43
3184,9659921,9.0,22.0,68.0,44.0,Test,143.0,35.8,succeed,0.6
3185,1643125,13.0,18.0,180.0,57.0,Control,268.0,67.0,succeed,1.12
3186,6719942,8.0,39.0,100.0,66.0,Test,213.0,53.2,succeed,0.89
3187,4662124,6.0,5.0,55.0,22.0,Test,88.0,22.0,succeed,0.37
3188,7091082,3.0,10.0,122.0,21.0,Test,156.0,39.0,succeed,0.65
3189,7036316,10.0,22.0,39.0,62.0,Test,133.0,33.2,succeed,0.55
3190,8922786,30.0,9.0,116.0,700.0,Control,855.0,213.8,succeed,3.56
3191,8025050,4.0,14.0,91.0,61.0,Control,170.0,42.5,succeed,0.71
3192,3342221,9.0,24.0,106.0,115.0,Test,254.0,63.5,succeed,1.06
3193,4255527,122.0,63.0,68.0,218.0,Test,471.0,117.8,succeed,1.96
3194,7308018,142.0,26.0,48.0,32.0,Test,248.0,62.0,succeed,1.03
3195,5211268,9.0,8.0,55.0,43.0,Control,115.0,28.8,succeed,0.48
3196,8604300,41.0,13.0,56.0,133.0,Control,243.0,60.8,succeed,1.01
3197,6829103,13.0,40.0,25.0,133.0,Control,211.0,52.8,succeed,0.88
3198,7149108,12.0,19.0,84.0,42.0,Test,157.0,39.2,succeed,0.65
3199,2680768,4.0,30.0,51.0,22.0,Test,107.0,26.8,succeed,0.45
3200,3530525,9.0,24.0,113.0,252.0,Test,398.0,99.5,succeed,1.66
3201,8496930,13.0,51.0,250.0,205.0,Test,519.0,129.8,succeed,2.16
3202,8731364,28.0,39.0,24.0,92.0,Control,183.0,45.8,succeed,0.76
3203,1234723,62.0,6.0,175.0,85.0,Control,328.0,82.0,succeed,1.37
3204,2194589,16.0,63.0,68.0,679.0,Test,826.0,206.5,succeed,3.44
3205,6754992,13.0,8.0,113.0,267.0,Control,401.0,100.2,succeed,1.67
3206,6856203,35.0,11.0,30.0,33.0,Test,109.0,27.2,succeed,0.45
3207,3503831,12.0,47.0,213.0,36.0,Test,308.0,77.0,succeed,1.28
3208,7525715,17.0,48.0,31.0,221.0,Test,317.0,79.2,succeed,1.32
3209,3431846,9.0,8.0,20.0,85.0,Control,122.0,30.5,succeed,0.51
3210,918538,26.0,11.0,107.0,138.0,Control,282.0,70.5,succeed,1.18
3211,3157368,130.0,82.0,39.0,107.0,Test,358.0,89.5,succeed,1.49
3212,4721083,21.0,31.0,96.0,67.0,Control,215.0,53.8,succeed,0.9
3213,7851465,9.0,39.0,113.0,76.0,Test,237.0,59.2,succeed,0.99
3214,4756364,12.0,8.0,86.0,50.0,Control,156.0,39.0,succeed,0.65
3215,6459463,7.0,16.0,83.0,39.0,Test,145.0,36.2,succeed,0.6
3216,541015,3.0,41.0,46.0,23.0,Test,113.0,28.2,succeed,0.47
3217,4797464,17.0,23.0,407.0,90.0,Test,537.0,134.2,succeed,2.24
3218,4164359,54.0,144.0,258.0,170.0,Control,626.0,156.5,succeed,2.61
3219,6158588,269.0,143.0,56.0,363.0,Control,831.0,207.8,succeed,3.46
3220,8397371,14.0,12.0,30.0,31.0,Test,87.0,21.8,succeed,0.36
3221,5274100,6.0,23.0,49.0,30.0,Test,108.0,27.0,succeed,0.45
3222,3635810,11.0,4.0,40.0,27.0,Control,82.0,20.5,succeed,0.34
3223,9639027,8.0,32.0,33.0,438.0,Test,511.0,127.8,succeed,2.13
3224,4065016,47.0,14.0,100.0,235.0,Test,396.0,99.0,succeed,1.65
3225,9129912,8.0,27.0,36.0,16.0,Control,87.0,21.8,succeed,0.36
3226,3776142,8.0,55.0,100.0,40.0,Control,203.0,50.8,succeed,0.85
3227,6934070,6.0,11.0,75.0,81.0,Control,173.0,43.2,succeed,0.72
3228,8058240,4.0,13.0,54.0,24.0,Test,95.0,23.8,succeed,0.4
3229,2328287,26.0,7.0,115.0,229.0,Control,377.0,94.2,succeed,1.57
3230,7326538,9.0,19.0,40.0,146.0,Test,214.0,53.5,succeed,0.89
3231,5706691,6.0,25.0,55.0,76.0,Control,162.0,40.5,succeed,0.68
3232,5592710,14.0,26.0,76.0,34.0,Test,150.0,37.5,succeed,0.62
3233,1861397,4.0,25.0,80.0,38.0,Control,147.0,36.8,succeed,0.61
3234,3047925,12.0,28.0,67.0,53.0,Test,160.0,40.0,succeed,0.67
3235,7101274,18.0,45.0,150.0,73.0,Control,286.0,71.5,succeed,1.19
3236,1286856,33.0,79.0,34.0,79.0,Control,225.0,56.2,succeed,0.94
3237,9373092,12.0,6.0,147.0,87.0,Control,252.0,63.0,succeed,1.05
3238,5910608,10.0,5.0,55.0,54.0,Control,124.0,31.0,succeed,0.52
3239,6064547,4.0,10.0,42.0,25.0,Test,81.0,20.2,succeed,0.34
3240,4790197,9.0,5.0,85.0,77.0,Control,176.0,44.0,succeed,0.73
3241,8700865,23.0,27.0,132.0,555.0,Control,737.0,184.2,succeed,3.07
3242,914747,28.0,9.0,116.0,62.0,Test,215.0,53.8,succeed,0.9
3243,9705533,25.0,28.0,23.0,58.0,Control,134.0,33.5,succeed,0.56
